2833373.4902775	213320.544023571
2529346.18038822	239372.948411078
2563516.14426694	96246.4441652117
2705344.28351977	376589.56822086
2752400.27923197	183643.733868153
2642759.06949299	97732.4993761845
2627903.3816444	221324.052563644
2702242.99854043	150705.303844719
2633956.18598411	328623.548791661
2476565.21895258	88598.2364434558
2701194.22041303	256481.064896295

